"THD Ratio",,,
Ch1,,Ch2,
X,Y,X,Y
Hz,%,Hz,%
13.8888888888889,0.0591379131059084,13.8888888888889,0.0664907950428286
27.7777777777778,0.0444916197250267,27.7777777777778,0.0584878271552038
41.6666666666667,0.0856792578141679,41.6666666666667,0.0991762664336644
55.5555555555556,0.135553447198605,55.5555555555556,0.147209648885037
69.4444444444444,0.141929207897214,69.4444444444444,0.148793507667265
83.3333333333333,0.136045287046966,83.3333333333333,0.152397648513767
97.2222222222222,0.187500365038925,97.2222222222222,0.214231756035763
111.111111111111,0.128238334044534,111.111111111111,0.13803357748034
125,0.120148161890692,125,0.137264608855322
138.888888888889,0.129010008451428,138.888888888889,0.107927551123602
152.777777777778,0.136272418290072,152.777777777778,0.147523639340109
166.666666666667,0.148978628927011,166.666666666667,0.14754698070785
180.555555555556,0.136790074040047,180.555555555556,0.149887133899625
194.444444444444,0.221559246093513,194.444444444444,0.213406352878821
208.333333333333,0.126099650867928,208.333333333333,0.106238457059359
222.222222222222,0.097735091384499,222.222222222222,0.153817509311085
236.111111111111,0.0661973125505234,236.111111111111,0.10693193119109
250,0.112352652755741,250,0.151887137562154
263.888888888889,0.0927266836690969,263.888888888889,0.10212626384425
277.777777777778,0.156843469556481,277.777777777778,0.141026141216698
291.666666666667,0.121424810390513,291.666666666667,0.0881325258436633
305.555555555556,0.11690287290026,305.555555555556,0.126857949479487
319.444444444444,0.123650641050968,319.444444444444,0.0941879154363243
333.333333333333,0.096571443037821,333.333333333333,0.101773576121584
347.222222222222,0.0786555852931045,347.222222222222,0.102267649883403
361.111111111111,0.106467962480758,361.111111111111,0.0755848315810822
375,0.103456140178194,375,0.114961866890551
388.888888888889,0.0965668271625593,388.888888888889,0.0955648240731908
402.777777777778,0.118013602289514,402.777777777778,0.093136061007982
416.666666666667,0.0774499785181896,416.666666666667,0.0646885478258816
430.555555555556,0.075935233230481,430.555555555556,0.095312529432036
444.444444444444,0.046192231440458,444.444444444444,0.0541814373704098
458.333333333333,0.05496871201401,458.333333333333,0.0497537862156963
472.222222222222,0.0541045007011505,472.222222222222,0.0526352719566621
486.111111111111,0.0920040852066121,486.111111111111,0.06582290377081
500,0.0866603254961178,500,0.0592997040750097
513.888888888889,0.066771629653218,513.888888888889,0.0698825199262415
527.777777777778,0.0572485685619513,527.777777777778,0.0728908704204444
541.666666666667,0.0542577819938232,541.666666666667,0.0628947051216216
555.555555555556,0.0824233856547483,555.555555555556,0.0740634206778793
569.444444444444,0.0674591826936461,569.444444444444,0.0639125035476976
583.333333333333,0.071694820862207,583.333333333333,0.0734939352543624
597.222222222222,0.0912879089413449,597.222222222222,0.0591614435459899
611.111111111111,0.0873670990256509,611.111111111111,0.0729563119693205
625,0.0702231299890951,625,0.0553789669275786
638.888888888889,0.0762222839674219,638.888888888889,0.0432547828565957
652.777777777778,0.078245373234016,652.777777777778,0.0483881883517252
666.666666666667,0.116564349868916,666.666666666667,0.0703504865231106
680.555555555556,0.10934797739669,680.555555555556,0.0882026213766482
694.444444444444,0.0675845935069298,694.444444444444,0.0673961096629889
708.333333333333,0.0882937955701218,708.333333333333,0.049175622249613
722.222222222222,0.0791808053883204,722.222222222222,0.0628265406012325
736.111111111111,0.0600868025987374,736.111111111111,0.0623722751071402
750,0.0615508888727081,750,0.0631447262363135
763.888888888889,0.0581432407787696,763.888888888889,0.0584447433073026
777.777777777778,0.0521799504357567,777.777777777778,0.0552624794838067
791.666666666667,0.0608398692371039,791.666666666667,0.068439477785039
805.555555555556,0.0716828711966355,805.555555555556,0.0625942032887728
819.444444444444,0.0807588679402615,819.444444444444,0.0651295362530743
833.333333333333,0.0760063246362694,833.333333333333,0.0645459949807266
847.222222222222,0.0710766098665917,847.222222222222,0.0711474389246373
861.111111111111,0.0716703858852973,861.111111111111,0.0626166628677723
875,0.0617616291293999,875,0.068282092117847
888.888888888889,0.0811406372496614,888.888888888889,0.0740542943606192
902.777777777778,0.091736263461407,902.777777777778,0.0550703304746214
916.666666666667,0.0762259891378665,916.666666666667,0.0574228231405227
930.555555555556,0.0692000314862021,930.555555555556,0.0616185466971089
944.444444444444,0.0773703354294924,944.444444444444,0.0703974493194594
958.333333333333,0.082872626216433,958.333333333333,0.0794410610598806
972.222222222222,0.075712767912909,972.222222222222,0.0783750225728281
986.111111111111,0.0752487091488732,986.111111111111,0.0857014058160673
1000,0.0749118754982212,1000,0.0993041996501022
1013.88888888889,0.0619058926475092,1013.88888888889,0.0938797726598891
1027.77777777778,0.0679573893406913,1027.77777777778,0.0829926782290838
1041.66666666667,0.0757784327662047,1041.66666666667,0.0745621965197187
1055.55555555556,0.083270935723513,1055.55555555556,0.0672732232129789
1069.44444444444,0.0882598178864904,1069.44444444444,0.0627701363411964
1083.33333333333,0.0744097678794541,1083.33333333333,0.0669601953893654
1097.22222222222,0.0821355441042118,1097.22222222222,0.0766987387869527
1111.11111111111,0.0826454460035374,1111.11111111111,0.0761861861482378
1125,0.0804847882379462,1125,0.0760431024462224
1138.88888888889,0.089764208530279,1138.88888888889,0.0705457389770265
1152.77777777778,0.0750883511169978,1152.77777777778,0.0724992897302372
1166.66666666667,0.0817556655087701,1166.66666666667,0.0693719663545917
1180.55555555556,0.0811388867267862,1180.55555555556,0.0637849821737867
1194.44444444444,0.0798689423243581,1194.44444444444,0.0684201616151295
1208.33333333333,0.0995422919889719,1208.33333333333,0.0779465114902256
1222.22222222222,0.0903283731514689,1222.22222222222,0.0861906793550131
1236.11111111111,0.0881800465377188,1236.11111111111,0.0782956256396225
1250,0.100419534397872,1250,0.0780861199772541
1263.88888888889,0.114867714801024,1263.88888888889,0.0891299690502268
1277.77777777778,0.115986936512985,1277.77777777778,0.0858583924298274
1291.66666666667,0.0929768879803398,1291.66666666667,0.0784825436026129
1305.55555555556,0.103410953563958,1305.55555555556,0.0842903347121198
1319.44444444444,0.115917940897019,1319.44444444444,0.0906894039391985
1333.33333333333,0.093599601710052,1333.33333333333,0.0956483325557246
1347.22222222222,0.07854379447601,1347.22222222222,0.0946938061497161
1361.11111111111,0.0817381197146507,1361.11111111111,0.0876223602816206
1375,0.0977352352755973,1375,0.0854419358474867
1388.88888888889,0.115952070104179,1388.88888888889,0.0810221831198103
1402.77777777778,0.114946499732421,1402.77777777778,0.08244232653612
1416.66666666667,0.0980535491436081,1416.66666666667,0.0840162276085792
1430.55555555556,0.0870376015846291,1430.55555555556,0.080323994666545
1444.44444444444,0.0840568586679692,1444.44444444444,0.0830671437269749
1458.33333333333,0.0813756608973351,1458.33333333333,0.0860168505454746
1472.22222222222,0.101206855330369,1472.22222222222,0.0983965568639833
1486.11111111111,0.10457098821009,1486.11111111111,0.10664103237797
1500,0.0922868742787755,1500,0.105888180760125
1513.88888888889,0.0897352272470213,1513.88888888889,0.102833583573403
1527.77777777778,0.086726057786055,1527.77777777778,0.101444121850779
1541.66666666667,0.0922050866147944,1541.66666666667,0.0890298719508704
1555.55555555556,0.0985002688429681,1555.55555555556,0.074471873178999
1569.44444444444,0.109861980099641,1569.44444444444,0.0745438905543442
1583.33333333333,0.123123851436637,1583.33333333333,0.102411253364675
1597.22222222222,0.120542517959033,1597.22222222222,0.129328750825388
1611.11111111111,0.11569544779972,1611.11111111111,0.123213821459927
1625,0.135228434259054,1625,0.117921861687182
1638.88888888889,0.144212645481489,1638.88888888889,0.124411513381292
1652.77777777778,0.13433189028102,1652.77777777778,0.142197477025712
