Phase,,,
Ch1,,Ch2,
X,Y,X,Y
Hz,deg,Hz,deg
184.027777777778,-60.7963411968385,184.027777777778,-57.0436266165019
187.5,-58.1443231786758,187.5,-54.7909463250935
190.972222222222,-56.1281911682529,190.972222222222,-52.7407436492683
194.444444444444,-54.3444866371532,194.444444444444,-50.9137904885141
197.916666666667,-52.036180507801,197.916666666667,-49.378569217879
201.388888888889,-50.1815808397125,201.388888888889,-47.6194941346195
204.861111111111,-47.9818964884256,204.861111111111,-45.9008422666291
208.333333333333,-45.9867923404858,208.333333333333,-44.5038594041243
211.805555555556,-44.1816287708649,211.805555555556,-43.1296788424694
215.277777777778,-43.4817736827188,215.277777777778,-41.5671653861744
218.75,-42.452937593086,218.75,-40.34454890915
222.222222222222,-41.549090956512,222.222222222222,-39.096653566769
225.694444444444,-40.0879657779803,225.694444444444,-37.8080332111478
229.166666666667,-39.0545727450966,229.166666666667,-36.6841923669589
232.638888888889,-37.7560912791327,232.638888888889,-35.8195703540674
236.111111111111,-36.7143066952746,236.111111111111,-34.8854326842727
239.583333333333,-35.8612356645115,239.583333333333,-34.1908601835638
243.055555555556,-34.8449746447958,243.055555555556,-33.4507799378935
246.527777777778,-34.1153076378678,246.527777777778,-32.6522778826276
250,-33.0694526702757,250,-31.845385616289
253.472222222222,-31.9645169499566,253.472222222222,-31.0783854756432
256.944444444444,-30.6944087899296,256.944444444444,-30.5156220089508
260.416666666667,-29.6165817928164,260.416666666667,-29.8396540456022
263.888888888889,-28.2757242497307,263.888888888889,-29.3170689811713
267.361111111111,-26.3230489900642,267.361111111111,-28.5011192199037
270.833333333333,-23.9272760457834,270.833333333333,-27.692895782395
274.305555555556,-21.8948411850308,274.305555555556,-27.0073507644669
277.777777777778,-21.9450597913931,277.777777777778,-26.678071133752
281.25,-22.7092996791621,281.25,-26.643410925082
284.722222222222,-22.8265701257029,284.722222222222,-26.5593999191723
288.194444444444,-22.0298593323403,288.194444444444,-26.1373292152921
291.666666666667,-20.5481995155159,291.666666666667,-25.582530700067
295.138888888889,-18.705884797113,295.138888888889,-24.9459982217489
298.611111111111,-18.489872387636,298.611111111111,-24.6156417172692
302.083333333333,-19.600948483527,302.083333333333,-24.541003975263
305.555555555556,-21.5161985691616,305.555555555556,-24.5824639347236
309.027777777778,-23.1002473068353,309.027777777778,-24.6023286087375
312.5,-24.1856364694675,312.5,-24.5945039202726
315.972222222222,-24.5623294232163,315.972222222222,-24.4212563588192
319.444444444444,-24.5429767328642,319.444444444444,-24.1453889459557
322.916666666667,-24.3242565639159,322.916666666667,-23.8381622379153
326.388888888889,-23.826992796416,326.388888888889,-23.4584323988145
329.861111111111,-23.186354448067,329.861111111111,-23.3206596129939
333.333333333333,-22.1798471806593,333.333333333333,-23.12548275045
336.805555555556,-20.7449784927155,336.805555555556,-23.2565627977703
340.277777777778,-18.9487570248656,340.277777777778,-23.73756955851
343.75,-17.1907047328832,343.75,-24.0564308542939
347.222222222222,-15.9551148807688,347.222222222222,-24.0433107962796
350.694444444444,-15.5164078448173,350.694444444444,-23.6277372480034
354.166666666667,-15.8138929351548,354.166666666667,-22.762587050036
357.638888888889,-15.7316236558723,357.638888888889,-21.8618347587245
361.111111111111,-15.3319323847634,361.111111111111,-20.4649332116672
364.583333333333,-13.8134833291523,364.583333333333,-19.0990944583923
368.055555555556,-11.4266350982598,368.055555555556,-17.7465816704194
371.527777777778,-8.17406852031777,371.527777777778,-15.9317161562947
375,-4.94833563791444,375,-13.4822690764512
378.472222222222,-0.697651516511954,378.472222222222,-9.89756439896342
381.944444444444,4.51440042455798,381.944444444444,-6.15643355702852
385.416666666667,8.77863608191934,385.416666666667,-3.16434491415237
388.888888888889,9.28355656701854,388.888888888889,-1.79903372067523
392.361111111111,6.00921571252091,392.361111111111,-2.42847331787169
395.833333333333,0.670122988778374,395.833333333333,-4.02050115301867
399.305555555556,-4.74296823293598,399.305555555556,-5.67840128632361
402.777777777778,-9.39667775287347,402.777777777778,-6.61936282936145
406.25,-12.9997807876903,406.25,-7.16132883467827
