"Rub and Buzz Crest Factor",,,
Ch1,,Ch2,
X,Y,X,Y
Hz,dB,Hz,dB
20,24.6353531722456,20,24.6192979075175
34.0049559235494,11.163015717408,34.0049559235494,11.6093863431018
48.0099005115518,11.5827102695034,48.0099005115518,11.3631991100751
62.0199948809309,11.1870218697836,62.0199948809309,10.5057340839558
76.0190085131963,11.6136672105337,76.0190085131963,10.7636342526546
90.0241774349457,11.381696103306,90.0241774349457,10.8189243661065
104.028239371781,10.3110160841576,104.028239371781,11.3172172532004
118.038325883794,10.9162607343414,118.038325883794,9.85844089019195
132.053126076573,12.2462814478309,132.053126076573,9.39721074498368
146.060259821859,9.41634966442386,146.060259821859,10.6633426230332
160.051688728571,10.782167998535,160.051688728571,12.2421298227964
174.057848381666,9.87316606463829,174.057848381666,9.66989701606041
188.078441449734,10.7879870552377,188.078441449734,8.96292759886057
202.075327946848,9.69206009812234,202.075327946848,9.98717877215974
216.071063651994,11.1833724301626,216.071063651994,9.6259077951103
230.094258353115,9.22425038609663,230.094258353115,8.33564168850001
244.099861181966,10.5303366552696,244.099861181966,8.91689332813777
258.090458543816,10.8420504547497,258.090458543816,9.88844849140994
272.127531035236,10.7574135153057,272.127531035236,8.88158083711258
286.133777885674,8.11952300077431,286.133777885674,9.99276375744796
300.115631803835,10.4601817559365,300.115631803835,9.71095202690474
314.138402917537,8.93333658033225,314.138402917537,10.066937549144
328.145439868778,8.96506456236759,328.145439868778,10.7533763374512
342.127516453906,10.5367893338625,342.127516453906,10.3029605741547
356.133354459538,8.89410886679653,356.133354459538,9.98848092579316
370.172091292642,7.91996097342303,370.172091292642,9.53503221777134
384.147232535068,10.0942972324512,384.147232535068,9.91171257087025
398.184954698648,11.0391208517649,398.184954698648,8.54563858731044
412.1940540103,10.0021442213553,412.1940540103,9.65658203248939
426.198287447748,9.26103863514493,426.198287447748,11.1736272847127
440.164262900158,7.98479484191272,440.164262900158,10.0630928706784
454.190121127107,10.525115257421,454.190121127107,11.065705289523
468.18452217989,9.39943645426683,468.18452217989,7.75462248465051
482.187831562288,8.82651192565426,482.187831562288,10.0874147114134
496.175443443395,8.8228798193326,496.175443443395,9.63854672644072
510.196499903311,8.03049747737274,510.196499903311,9.65522373961841
524.231208234113,9.01810928405892,524.231208234113,8.75919972883966
538.259193666049,8.8705376770482,538.259193666049,10.0369432592223
552.259543593177,9.59715022945026,552.259543593177,9.08859298006315
566.210854985518,8.93802105411579,566.210854985518,9.79166381641993
580.260576945877,10.2056211335719,580.260576945877,9.95961637678359
594.225285730804,8.08257127346272,594.225285730804,10.6891243979803
608.259784528769,8.35913174476838,608.259784528769,10.8709360566706
622.262500747307,9.6050037240438,622.262500747307,7.15930581198899
636.309004693027,10.1569371400299,636.309004693027,9.205394691448
650.292969821726,8.14359034162587,650.292969821726,9.58088196433535
664.293436912242,8.01939786087914,664.293436912242,8.8748927686243
678.298376250144,8.38588951296663,678.298376250144,8.643874821525
692.295495911718,8.13415025565051,692.295495911718,8.21794028189238
706.272257975938,7.60164263469936,706.272257975938,9.4987467758629
720.320980764359,8.90800750705267,720.320980764359,7.98225077135103
734.327672498778,8.56416251390985,734.327672498778,9.3444004776143
748.27913815888,9.92249023177101,748.27913815888,10.0902142451862
762.273207721644,7.47572030716877,762.273207721644,9.10144420477786
776.302436005405,9.90084177307383,776.302436005405,8.1821364096548
790.359208651122,7.45067160909218,790.359208651122,10.0333414583335
804.31839161629,8.47645340407631,804.31839161629,9.67814016214955
818.404707510409,7.34738482032328,818.404707510409,9.11010585170113
832.373319552074,12.1990340529652,832.373319552074,9.38661253427775
846.333357874968,7.87154383645662,846.333357874968,10.5539466932292
860.401985726466,10.2931351164121,860.401985726466,7.07277774376645
874.32170983034,11.6334482617569,874.32170983034,8.23840685107033
888.337014172872,6.73060144666451,888.337014172872,9.14568978838687
902.445308832938,7.28848380088735,902.445308832938,7.69749708166189
916.376489007084,10.5771733165025,916.376489007084,10.0189070004538
930.386976091805,6.99341879599488,930.386976091805,7.20705247920342
944.336077440006,7.68250462990786,944.336077440006,8.73810317329978
958.354483374157,8.01283470340085,958.354483374157,8.0236952718712
972.439102148746,7.68794192498588,972.439102148746,8.90083141150354
986.44283741664,6.62697475823362,986.44283741664,9.62665569263728
1000.35629433831,8.13238029211993,1000.35629433831,8.31165813634315
1014.46599606624,7.37087308645627,1014.46599606624,7.56195411905709
1028.47456366926,7.47474826703546,1028.47456366926,7.59451606963784
1042.37237011821,7.40929583810838,1042.37237011821,8.23029482062709
1056.45797802663,7.37190462216908,1056.45797802663,8.43951574738049
1070.42153658295,7.64960352182068,1070.42153658295,8.63546774406953
1084.41143203418,8.65848986615818,1084.41143203418,5.95741615497644
1098.42390004152,9.73976497193506,1098.42390004152,9.66298132578752
1112.45511740502,6.85317601925287,1112.45511740502,7.52992861711971
1126.50120354834,8.76133220390236,1126.50120354834,8.03365699431945
1140.55822206472,7.89928809265549,1140.55822206472,6.97670072450756
1154.45373847152,7.76668359435998,1154.45373847152,8.35219052184805
1168.51854511925,9.36769428789865,1168.51854511925,9.54743179250125
1182.58215647635,8.87602747964133,1182.58215647635,8.13220979636619
1196.465856331,6.67072317645565,1196.465856331,8.03581127816028
1210.51255299785,7.21076062537339,1210.51255299785,8.72352189912404
1224.54548929697,8.73549454529276,1224.54548929697,8.92769411271972
1238.56038754459,10.2620744187675,1238.56038754459,9.28269945245652
1252.5529287249,6.85089506259871,1252.5529287249,9.42023170241436
1266.5187545517,9.23777615086381,1266.5187545517,9.5801531283786
1280.64029778298,6.24281984672523,1280.64029778298,7.70719663311821
1294.54149958137,8.15049309487625,1294.54149958137,8.52952947430236
1308.59359731188,10.3512321350399,1308.59359731188,7.71731712695742
1322.60525045632,9.85406693433908,1322.60525045632,6.59506876688889
1336.571915847,8.74303639485241,1336.571915847,7.83788311488428
1350.489021801,7.39644866974685,1350.489021801,8.85080835457894
1364.55104015053,7.15391985934565,1364.55104015053,11.7083248318295
1378.55833733133,7.91529203266112,1378.55833733133,5.53217141925505
1392.50624369416,8.70075833793327,1392.50624369416,8.15425705167226
1406.59527146377,6.26502968817451,1406.59527146377,7.00773571004541
1420.61956893748,6.53240494228976,1420.61956893748,7.69221996524973
1434.57437841741,9.98415722152797,1434.57437841741,9.09145874071766
1448.66626661418,5.32754962446656,1448.66626661418,6.70901549248545
1462.68316311637,8.19651035023584,1462.68316311637,8.46143682272001
1476.62023278583,7.64034380471141,1476.62023278583,7.90702956871705
1490.69010080551,7.12651533398359,1490.69010080551,5.59407756258657
1504.67448872939,7.68143605325014,1504.67448872939,7.08592715770152
1518.56849524869,6.34237727543116,1518.56849524869,8.5959786521323
1532.59079756791,7.88433757366574,1532.59079756791,6.25265429188093
1546.74258035703,6.63457107354024,1546.74258035703,8.94636811861735
1560.56960731908,8.57123162630731,1560.56960731908,10.5248180312653
1574.74997513658,7.45015896315157,1574.74997513658,6.65073670907593
1588.59558423458,9.35715341959243,1588.59558423458,6.35315624906195
1602.79675400514,7.92499370999693,1602.79675400514,8.20427585882928
1616.65307527823,6.75784996751837,1616.65307527823,6.9067908307336
1630.62918568785,6.14597813517706,1630.62918568785,6.98215066433259
1644.72612082183,5.16558103042426,1644.72612082183,7.71240998311619
1658.70290746132,7.6425249070016,1658.70290746132,8.7226950228209
1672.79846801842,8.05535720563905,1672.79846801842,8.94778969457144
1686.76769919441,7.54507144887447,1686.76769919441,7.67986304099025
1700.85358484098,6.40036224276634,1700.85358484098,8.20796817132422
1714.80689534695,6.34970572892406,1714.80689534695,5.92398674101421
1728.622455204,7.00871547503464,1728.622455204,7.47207159153075
1742.80357348486,7.02786900877058,1742.80357348486,7.71639925060771
1756.8446921402,7.83404796826606,1756.8446921402,8.09508492998301
