"RMS Level",,,
Ch1,,Ch2,
X,Y,X,Y
Hz,dBSPL,Hz,dBSPL
17.0454545454545,103.713296654137,17.0454545454545,102.460545384073
22.7272727272727,105.946610911626,22.7272727272727,104.793738024012
28.4090909090909,106.880569831629,28.4090909090909,105.701753413044
34.0909090909091,107.373646267216,34.0909090909091,106.254353806535
39.7727272727273,107.509183022566,39.7727272727273,106.390223550049
45.4545454545455,107.304379360055,45.4545454545455,106.216934891639
51.1363636363636,106.711200431654,51.1363636363636,105.616166987596
56.8181818181818,106.067651522129,56.8181818181818,105.001412191852
62.5,105.414015000058,62.5,104.355816097675
68.1818181818182,104.668228146709,68.1818181818182,103.650909051124
73.8636363636364,103.720577221371,73.8636363636364,102.671580598994
79.5454545454545,102.788447357532,79.5454545454545,101.778273125318
85.2272727272727,101.852894208454,85.2272727272727,100.812390026464
90.9090909090909,100.698025053625,90.9090909090909,99.6628274361164
96.5909090909091,99.3451424982057,96.5909090909091,98.247443886558
102.272727272727,98.2724229198397,102.272727272727,97.158501311271
107.954545454545,97.5583439490183,107.954545454545,96.4236863783218
113.636363636364,96.7008480060422,113.636363636364,95.5415298456403
119.318181818182,95.5963991832598,119.318181818182,94.4023744293963
125,94.5025095054034,125,93.2469471890324
130.681818181818,93.8224951879055,130.681818181818,92.5188169841589
136.363636363636,93.0032503111602,136.363636363636,91.6034578436398
142.045454545455,91.7027563279753,142.045454545455,90.1608577971065
147.727272727273,90.4568137200994,147.727272727273,88.8132198015674
153.409090909091,90.4110010534007,153.409090909091,88.7980479161493
159.090909090909,90.6184988959352,159.090909090909,89.049964556515
164.772727272727,90.152214960718,164.772727272727,88.582064649668
170.454545454545,88.9690936663849,170.454545454545,87.2635366345495
176.136363636364,88.192966896468,176.136363636364,86.4484345335725
181.818181818182,88.2497325742411,181.818181818182,86.4695432992434
187.5,88.2611030416711,187.5,86.5046164278524
193.181818181818,87.7256397281466,193.181818181818,85.9261874360965
198.863636363636,87.372375301145,198.863636363636,85.6247242880424
204.545454545455,87.6615625405866,204.545454545455,86.0377740035187
210.227272727273,87.9430173272181,210.227272727273,86.4365643614273
215.909090909091,87.6244775835537,215.909090909091,86.1091475895895
221.590909090909,86.994206151575,221.590909090909,85.4637573462306
227.272727272727,86.9984120121194,227.272727272727,85.474113741515
232.954545454545,87.3750345791466,232.954545454545,85.9927475984434
238.636363636364,87.4332210064031,238.636363636364,86.1317642242416
244.318181818182,87.089347755722,244.318181818182,85.8463858875588
250,86.8817900876595,250,85.7241899079345
255.681818181818,86.9775409008704,255.681818181818,85.9265155866674
261.363636363636,86.9933682299473,261.363636363636,85.9761292108141
267.045454545455,86.7611125703295,267.045454545455,85.7110794370706
272.727272727273,86.559325070882,272.727272727273,85.5634967301088
278.409090909091,86.7320811910958,278.409090909091,85.646806815134
284.090909090909,86.9465431890886,284.090909090909,85.6171669558146
289.772727272727,86.720386839096,289.772727272727,85.2919479144963
295.454545454545,86.3181613123588,295.454545454545,84.8979537287142
301.136363636364,86.0260461123142,301.136363636364,84.7746878875964
306.818181818182,85.8486378873288,306.818181818182,85.0850976332931
312.5,85.7305386773316,312.5,85.637191754218
318.181818181818,85.2511492951295,318.181818181818,85.6409265500669
323.863636363636,84.6578304474616,323.863636363636,85.2170042140433
329.545454545455,85.0326919382417,329.545454545455,84.5447115771473
335.227272727273,86.526743775077,335.227272727273,83.7307567809902
340.909090909091,87.5693174694024,340.909090909091,83.3826044705573
346.590909090909,88.1042805805737,346.590909090909,84.3664779370197
352.272727272727,89.5791897973724,352.272727272727,86.405004593251
357.954545454545,91.3773978317096,357.954545454545,87.3549083624664
363.636363636364,92.0147031313047,363.636363636364,87.7915684629672
369.318181818182,91.9369380578528,369.318181818182,88.421201286733
375,91.5944854052801,375,89.6848867771073
380.681818181818,91.2101225604199,380.681818181818,90.2436605233484
386.363636363636,90.9048241330659,386.363636363636,90.0459829724198
392.045454545455,90.6915379633797,392.045454545455,89.7435622837087
397.727272727273,90.5928013947985,397.727272727273,89.5711012885492
403.409090909091,90.5724419721704,403.409090909091,89.5019498502443
409.090909090909,90.4651254927466,409.090909090909,89.3438420780091
414.772727272727,90.3541399249043,414.772727272727,89.1717434043872
420.454545454545,90.2390011619418,420.454545454545,89.0261521667157
426.136363636364,90.1527880928676,426.136363636364,88.9039775310068
431.818181818182,90.0871589981189,431.818181818182,88.8773940465447
437.5,90.0366646235447,437.5,88.9349897946779
443.181818181818,89.9729347469144,443.181818181818,88.9709215752427
448.863636363636,89.9004236397377,448.863636363636,88.9194380017101
454.545454545455,89.8336748319822,454.545454545455,88.8457580270962
460.227272727273,89.7854081031326,460.227272727273,88.7782768043615
465.909090909091,89.7478564794008,465.909090909091,88.7174422023584
471.590909090909,89.7105092006754,471.590909090909,88.6555074779002
