"RMS Level",,,
Ch1,,Ch2,
X,Y,X,Y
Hz,dBSPL,Hz,dBSPL
17.0454545454545,103.279911879428,17.0454545454545,104.028739865472
22.7272727272727,105.66882810397,22.7272727272727,106.33867639372
28.4090909090909,106.455616639734,28.4090909090909,107.151468236154
34.0909090909091,107.036298437755,34.0909090909091,107.671454169767
39.7727272727273,107.101253485175,39.7727272727273,107.733114009938
45.4545454545455,106.934435158874,45.4545454545455,107.551361304502
51.1363636363636,106.269125138235,51.1363636363636,106.895322003257
56.8181818181818,105.665224511026,56.8181818181818,106.259414169774
62.5,104.98266479772,62.5,105.564078512174
68.1818181818182,104.280487779944,68.1818181818182,104.840169640508
73.8636363636364,103.265771177206,73.8636363636364,103.826053236214
79.5454545454545,102.364676069136,79.5454545454545,102.91303841554
85.2272727272727,101.361897920891,85.2272727272727,101.928989831576
90.9090909090909,100.227434748674,90.9090909090909,100.813135876322
96.5909090909091,98.745796667023,96.5909090909091,99.3773312621099
102.272727272727,97.7006887521226,102.272727272727,98.3317977076372
107.954545454545,96.9428587030455,107.954545454545,97.5952604459307
113.636363636364,96.1238248309146,113.636363636364,96.793929535632
119.318181818182,94.7817283352103,119.318181818182,95.5265458677258
125,93.6615328527566,125,94.4609658681355
130.681818181818,92.958108186273,130.681818181818,93.8160187654427
136.363636363636,92.0774886760899,136.363636363636,93.0174903216007
142.045454545455,90.5673517502952,142.045454545455,91.6347648126112
147.727272727273,89.2003239741854,147.727272727273,90.3955463015366
153.409090909091,89.17037200438,153.409090909091,90.3234231865889
159.090909090909,89.4596655764283,159.090909090909,90.5382971822179
164.772727272727,88.9632034930662,164.772727272727,90.069848512157
170.454545454545,87.5882560867268,170.454545454545,88.8376035895432
176.136363636364,86.7110915314224,176.136363636364,88.0344056303785
181.818181818182,86.7231064169069,181.818181818182,88.0219495242493
187.5,86.7433945986365,187.5,87.9998912155867
193.181818181818,86.066228883332,193.181818181818,87.3833176231803
198.863636363636,85.6662612723571,198.863636363636,86.9929667560989
204.545454545455,85.970912207787,204.545454545455,87.1844164371773
210.227272727273,86.3189189331874,210.227272727273,87.3760847310935
215.909090909091,85.8149988913034,215.909090909091,86.8495009748516
221.590909090909,85.0264407287885,221.590909090909,86.0537658500501
227.272727272727,84.8306048564428,227.272727272727,85.8131142729257
232.954545454545,85.054761642619,232.954545454545,85.8302223264813
238.636363636364,84.8040228130547,238.636363636364,85.283646073716
244.318181818182,84.0706402289188,244.318181818182,84.3722156819353
250,83.9403148209688,250,84.5083337372764
255.681818181818,86.2653882089814,255.681818181818,87.7875663837408
261.363636363636,87.8429949922092,261.363636363636,89.2550571681809
267.045454545455,88.0136292872364,267.045454545455,88.7036119021257
272.727272727273,88.0661070437263,272.727272727273,88.3762005951782
278.409090909091,88.1717647282509,278.409090909091,88.3265142102374
284.090909090909,88.1514114206251,284.090909090909,88.0661767859368
289.772727272727,87.7924661063469,289.772727272727,87.497439289497
295.454545454545,87.4583668672168,295.454545454545,86.896331924831
301.136363636364,87.3409162949289,301.136363636364,86.4571669882024
306.818181818182,87.4205471863324,306.818181818182,86.5025582133837
312.5,87.5526131631584,312.5,87.2629573449129
318.181818181818,87.7880348730536,318.181818181818,88.1912630884858
323.863636363636,87.9627456510607,323.863636363636,88.5979491319222
329.545454545455,88.0456341914709,329.545454545455,88.7562331633033
335.227272727273,87.9830365203622,335.227272727273,88.9262326069344
340.909090909091,87.8719727632435,340.909090909091,89.6266870660768
346.590909090909,87.8363140733415,346.590909090909,90.7020283921124
352.272727272727,87.7435546274866,352.272727272727,91.520805236045
357.954545454545,87.4458950375546,357.954545454545,91.6981916083058
363.636363636364,87.1101522656285,363.636363636364,91.5692890527192
369.318181818182,86.9087481158137,369.318181818182,91.391742350786
375,87.2382674159334,375,91.1862242587478
380.681818181818,87.9558236819167,380.681818181818,90.8911591596006
386.363636363636,88.4125349300039,386.363636363636,90.6389264212713
392.045454545455,88.7781211123756,392.045454545455,90.4849689070457
397.727272727273,89.1979728891348,397.727272727273,90.4029664757255
403.409090909091,89.5401744837593,403.409090909091,90.3224327102921
409.090909090909,89.8517162420284,409.090909090909,90.2360777852736
414.772727272727,89.8558325585939,414.772727272727,90.1816081052655
420.454545454545,89.7580542414465,420.454545454545,90.1300915850209
426.136363636364,89.653999550182,426.136363636364,90.0716864769163
431.818181818182,89.5616113710977,431.818181818182,90.0286430199677
437.5,89.4706840084455,437.5,89.9961604828048
443.181818181818,89.3902704704772,443.181818181818,89.9544641597338
448.863636363636,89.2852413141939,448.863636363636,89.8939486849331
454.545454545455,89.1967592635651,454.545454545455,89.8385152370294
460.227272727273,89.1353788771032,460.227272727273,89.8041665704361
465.909090909091,89.0860645119839,465.909090909091,89.7828435012205
471.590909090909,89.0290261626708,471.590909090909,89.7443872418072
