"RMS Level",
Ch1,
X,Y
Hz,dBSPL
17.0454545454545,103.3225554894
22.7272727272727,105.608260773152
28.4090909090909,106.502717004053
34.0909090909091,106.998304059823
39.7727272727273,107.133989591881
45.4545454545455,106.900723208434
51.1363636363636,106.287285911553
56.8181818181818,105.647088291271
62.5,104.997788772361
68.1818181818182,104.256377376952
73.8636363636364,103.2854188307
79.5454545454545,102.347162901455
85.2272727272727,101.377985496222
90.9090909090909,100.192245251835
96.5909090909091,98.7643624225652
102.272727272727,97.6783212064546
107.954545454545,96.9620732947169
113.636363636364,96.0970312618786
119.318181818182,94.7965414957144
125,93.655776623485
130.681818181818,92.9706022093903
136.363636363636,92.075133211889
142.045454545455,90.5679046962065
147.727272727273,89.1957282511156
153.409090909091,89.1541518782538
159.090909090909,89.469730193105
164.772727272727,88.9504563621823
170.454545454545,87.6157630346298
176.136363636364,86.6763110695046
181.818181818182,86.7339739757736
187.5,86.7231785733991
193.181818181818,86.0968671553689
198.863636363636,85.6272451579232
204.545454545455,85.9848729456372
210.227272727273,86.2985918263094
215.909090909091,85.8290857445367
221.590909090909,85.0153563288004
227.272727272727,84.8020091856907
232.954545454545,85.0683734090912
238.636363636364,84.7885214152797
244.318181818182,84.065592752101
250,83.9831600311073
255.681818181818,86.3690007869764
261.363636363636,87.8729685904615
267.045454545455,88.0317327159216
272.727272727273,88.0402804800353
278.409090909091,88.1825981351015
284.090909090909,88.1393565721314
289.772727272727,87.799406304001
295.454545454545,87.4451695305366
301.136363636364,87.3537178356136
306.818181818182,87.4134607161327
312.5,87.559454402771
318.181818181818,87.788654804408
323.863636363636,87.9624563962024
329.545454545455,88.0359715077818
335.227272727273,87.9776957421791
340.909090909091,87.8776884897123
346.590909090909,87.8469248034524
352.272727272727,87.7470935428288
357.954545454545,87.4297375477222
363.636363636364,87.0772430092023
369.318181818182,86.915475863903
375,87.2526040684007
380.681818181818,87.9743138449119
386.363636363636,88.416393611977
392.045454545455,88.7851358587917
397.727272727273,89.200237429339
403.409090909091,89.5260995932353
409.090909090909,89.8656630665463
414.772727272727,89.8484600553647
420.454545454545,89.7650262371008
426.136363636364,89.6506475508824
431.818181818182,89.5684682650676
437.5,89.4730915301897
443.181818181818,89.3965466541721
448.863636363636,89.2875892007773
454.545454545455,89.1982538940822
460.227272727273,89.130970267567
465.909090909091,89.0873768177691
471.590909090909,89.0276871148618
477.272727272727,88.9688016941809
482.954545454545,88.9064308915689
488.636363636364,88.8505341495296
494.318181818182,88.7920345657992
500,88.7573335888786
505.681818181818,88.7243626488387
511.363636363636,88.6838802333426
517.045454545455,88.6258120997463
522.727272727273,88.5722328154941
528.409090909091,88.537264945431
534.090909090909,88.5122665566476
539.772727272727,88.4748259853053
545.454545454545,88.4253018228264
551.136363636364,88.363406186024
556.818181818182,88.3044535705941
562.5,88.2607053880183
568.181818181818,88.230075716585
573.863636363636,88.1968362459958
579.545454545455,88.1509448734242
585.227272727273,88.1007783527317
590.909090909091,88.0447479803729
596.590909090909,88.0149278590331
602.272727272727,87.9892372598792
607.954545454545,87.9759726904636
613.636363636364,87.9680493282382
619.318181818182,87.9587016059622
625,87.964680443423
630.681818181818,87.9956361099787
636.363636363636,88.0296946284288
642.045454545455,88.0534398632235
647.727272727273,88.0521210347869
653.409090909091,88.0424045407069
659.090909090909,88.0349356938803
664.772727272727,88.0375317964338
670.454545454545,88.0412550823911
676.136363636364,88.0329042945317
681.818181818182,88.0113711342693
687.5,87.9738472349272
693.181818181818,87.9252328197338
698.863636363636,87.8899666220306
704.545454545455,87.8744148484605
710.227272727273,87.8790326082556
715.909090909091,87.9101515062473
721.590909090909,87.9559564627295
727.272727272727,87.9968284116755
732.954545454545,88.0412904565909
738.636363636364,88.0520477038957
744.318181818182,88.0449962388304
750,88.0034286554898
755.681818181818,87.9524505683001
761.363636363636,87.895611802917
767.045454545455,87.8478875924681
772.727272727273,87.8087252009226
778.409090909091,87.7644517960289
784.090909090909,87.7175584794907
789.772727272727,87.6736307929706
795.454545454545,87.6247229559618
801.136363636364,87.5956266984036
806.818181818182,87.5678643091138
812.5,87.5406305195078
818.181818181818,87.5004985846634
823.863636363636,87.4557158676619
829.545454545455,87.415977195232
835.227272727273,87.3916960132577
840.909090909091,87.3697830462619
846.590909090909,87.3517783300385
852.272727272727,87.3151398484719
857.954545454545,87.2732482718868
863.636363636364,87.2360456864729
869.318181818182,87.2093293769443
875,87.1929406439158
880.681818181818,87.1613553831234
886.363636363636,87.1268069813522
892.045454545455,87.0841467727595
897.727272727273,87.0491483823924
903.409090909091,87.0159424101191
909.090909090909,86.9912877399079
914.772727272727,86.9630441348006
920.454545454545,86.9291663369484
926.136363636364,86.8857175349533
931.818181818182,86.848622812787
937.5,86.8223865693355
943.181818181818,86.8147983967607
948.863636363636,86.7917373624967
954.545454545455,86.7651021815528
960.227272727273,86.7374966443358
965.909090909091,86.7269790528076
971.590909090909,86.7213425605007
977.272727272727,86.7343894564824
982.954545454545,86.7410071108298
988.636363636364,86.7492289112516
994.318181818182,86.7598210899525
1000,86.7844552993591
1005.68181818182,86.8217095182619
1011.36363636364,86.8596966615534
1017.04545454545,86.8979630012426
1022.72727272727,86.9276974645066
1028.40909090909,86.9497573240135
1034.09090909091,86.9714828521455
1039.77272727273,86.9998255817615
1045.45454545455,87.0121149475993
1051.13636363636,87.0085630235896
1056.81818181818,86.9925860694703
1062.5,86.9697730713904
1068.18181818182,86.9472395083486
1073.86363636364,86.930606527303
1079.54545454545,86.9070512943492
1085.22727272727,86.8740827608377
