"RMS Level",
Ch1,
X,Y
Hz,dBSPL
1399.30555555556,69.0374051035541
1402.77777777778,69.0856338785651
1406.25,69.1067779555643
1409.72222222222,69.096705635826
1413.19444444444,69.124321616596
1416.66666666667,69.1597408728084
1420.13888888889,69.1955872222136
1423.61111111111,69.2462586472299
1427.08333333333,69.1973677910862
1430.55555555556,69.2918959338923
1434.02777777778,69.2093046963131
1437.5,69.3507630860951
1440.97222222222,69.2508925133966
1444.44444444444,69.3579352605309
1447.91666666667,69.268161311449
1451.38888888889,69.3691269017131
1454.86111111111,69.3254166482901
1458.33333333333,69.4004630897267
1461.80555555556,69.3608376610582
1465.27777777778,69.4235548242738
1468.75,69.3699672714077
1472.22222222222,69.3838541339252
1475.69444444444,69.4482460305341
1479.16666666667,69.4015243718265
1482.63888888889,69.4480004842951
1486.11111111111,69.4291467663189
1489.58333333333,69.4067824938392
1493.05555555556,69.4571336362148
1496.52777777778,69.4250423815533
1500,69.4374342714969
1503.47222222222,69.3968569967605
1506.94444444444,69.4349627508979
1510.41666666667,69.4238920827364
1513.88888888889,69.4201786459632
1517.36111111111,69.4525681774656
1520.83333333333,69.4057225643882
1524.30555555556,69.4376938697076
1527.77777777778,69.4187655283639
1531.25,69.4676125079775
1534.72222222222,69.4104045981901
1538.19444444444,69.4026727711791
1541.66666666667,69.4243746250373
1545.13888888889,69.3991715567082
1548.61111111111,69.4571943498907
1552.08333333333,69.4410226044535
1555.55555555556,69.4949795137044
1559.02777777778,69.4639067822569
1562.5,69.5161771111832
1565.97222222222,69.5196155837592
1569.44444444444,69.5831925932517
1572.91666666667,69.5478091221266
1576.38888888889,69.5930954955415
1579.86111111111,69.6251379185223
1583.33333333333,69.7043363462912
1586.80555555556,69.6645841852842
1590.27777777778,69.749509983828
1593.75,69.6860243337335
1597.22222222222,69.7774961987198
1600.69444444444,69.754666385419
1604.16666666667,69.8008484698461
1607.63888888889,69.8210990823276
1611.11111111111,69.7998318487861
1614.58333333333,69.8128425974065
1618.05555555556,69.7926691822313
1621.52777777778,69.8442801283039
1625,69.8118838800178
1628.47222222222,69.8321291996546
1631.94444444444,69.810008641683
1635.41666666667,69.8082117442902
1638.88888888889,69.807201523564
1642.36111111111,69.788491423578
1645.83333333333,69.8190412820592
1649.30555555556,69.8333809121268
1652.77777777778,69.7471725644982
1656.25,69.7313593608589
1659.72222222222,69.6965221327681
1663.19444444444,69.7893400858945
1666.66666666667,69.7502054075447
1670.13888888889,69.7044045118251
1673.61111111111,69.7597628722477
1677.08333333333,69.7096853710627
1680.55555555556,69.7934296685175
1684.02777777778,69.7935066981944
1687.5,69.7808270579123
1690.97222222222,69.7877768839871
1694.44444444444,69.8233018219226
1697.91666666667,69.8239318684307
1701.38888888889,69.882230227378
1704.86111111111,69.9348147128197
1708.33333333333,69.9316140175328
1711.80555555556,69.9959325189728
1715.27777777778,69.9950049936804
1718.75,69.9904264707838
1722.22222222222,70.0799427068605
1725.69444444444,70.0587061769372
1729.16666666667,70.1000235937241
1732.63888888889,70.1118020006893
1736.11111111111,70.1485933838028
