"RMS Level",,,
Ch1,,Ch2,
X,Y,X,Y
Hz,dBSPL,Hz,dBSPL
102.272727272727,87.6783212064546,102.272727272727,87.6783212064546
107.954545454545,86.9620732947169,107.954545454545,86.9620732947169
113.636363636364,86.0970312618786,113.636363636364,86.0970312618786
119.318181818182,84.7965414957144,119.318181818182,84.7965414957144
125.0,83.655776623485,125.0,83.655776623485
130.681818181818,82.9706022093903,130.681818181818,82.9706022093903
136.363636363636,82.075133211889,136.363636363636,82.075133211889
142.045454545455,80.5679046962065,142.045454545455,80.5679046962065
147.727272727273,79.1957282511156,147.727272727273,79.1957282511156
153.409090909091,79.1541518782538,153.409090909091,79.1541518782538
159.090909090909,79.469730193105,159.090909090909,79.469730193105
164.772727272727,78.9504563621823,164.772727272727,78.9504563621823
170.454545454545,77.6157630346298,170.454545454545,77.6157630346298
176.136363636364,76.6763110695046,176.136363636364,76.6763110695046
181.818181818182,76.7339739757736,181.818181818182,76.7339739757736
187.5,76.7231785733991,187.5,76.7231785733991
193.181818181818,76.0968671553689,193.181818181818,76.0968671553689
198.863636363636,75.6272451579232,198.863636363636,75.6272451579232
204.545454545455,75.9848729456372,204.545454545455,75.9848729456372
210.227272727273,76.2985918263094,210.227272727273,76.2985918263094
215.909090909091,75.8290857445367,215.909090909091,75.8290857445367
221.590909090909,75.0153563288004,221.590909090909,75.0153563288004
227.272727272727,74.8020091856907,227.272727272727,74.8020091856907
232.954545454545,75.0683734090912,232.954545454545,75.0683734090912
238.636363636364,74.7885214152797,238.636363636364,74.7885214152797
244.318181818182,74.065592752101,244.318181818182,74.065592752101
250.0,73.9831600311073,250.0,73.9831600311073
255.681818181818,76.3690007869764,255.681818181818,76.3690007869764
261.363636363636,77.8729685904615,261.363636363636,77.8729685904615
267.045454545455,78.0317327159216,267.045454545455,78.0317327159216
272.727272727273,78.0402804800353,272.727272727273,78.0402804800353
278.409090909091,78.1825981351015,278.409090909091,78.1825981351015
284.090909090909,78.1393565721314,284.090909090909,78.1393565721314
289.772727272727,77.799406304001,289.772727272727,77.799406304001
295.454545454545,77.4451695305366,295.454545454545,77.4451695305366
301.136363636364,77.3537178356136,301.136363636364,77.3537178356136
306.818181818182,77.4134607161327,306.818181818182,77.4134607161327
312.5,77.559454402771,312.5,77.559454402771
318.181818181818,77.788654804408,318.181818181818,77.788654804408
323.863636363636,77.9624563962024,323.863636363636,77.9624563962024
329.545454545455,78.0359715077818,329.545454545455,78.0359715077818
335.227272727273,77.9776957421791,335.227272727273,77.9776957421791
340.909090909091,77.8776884897123,340.909090909091,77.8776884897123
346.590909090909,77.8469248034524,346.590909090909,77.8469248034524
352.272727272727,77.7470935428288,352.272727272727,77.7470935428288
357.954545454545,77.4297375477222,357.954545454545,77.4297375477222
363.636363636364,77.0772430092023,363.636363636364,77.0772430092023
369.318181818182,76.915475863903,369.318181818182,76.915475863903
375.0,77.2526040684007,375.0,77.2526040684007
380.681818181818,77.9743138449119,380.681818181818,77.9743138449119
386.363636363636,78.416393611977,386.363636363636,78.416393611977
392.045454545455,78.7851358587917,392.045454545455,78.7851358587917
397.727272727273,79.200237429339,397.727272727273,79.200237429339
403.409090909091,87.5260995932353,403.409090909091,87.5260995932353
409.090909090909,87.8656630665463,409.090909090909,87.8656630665463
414.772727272727,87.8484600553647,414.772727272727,87.8484600553647
420.454545454545,87.7650262371008,420.454545454545,87.7650262371008
426.136363636364,87.6506475508824,426.136363636364,87.6506475508824
431.818181818182,87.5684682650676,431.818181818182,87.5684682650676
437.5,87.4730915301897,437.5,87.4730915301897
443.181818181818,87.3965466541721,443.181818181818,87.3965466541721
448.863636363636,87.2875892007773,448.863636363636,87.2875892007773
454.545454545455,87.1982538940822,454.545454545455,87.1982538940822
460.227272727273,87.130970267567,460.227272727273,87.130970267567
465.909090909091,87.0873768177691,465.909090909091,87.0873768177691
471.590909090909,87.0276871148618,471.590909090909,87.0276871148618
477.272727272727,86.9688016941809,477.272727272727,86.9688016941809
482.954545454545,86.9064308915689,482.954545454545,86.9064308915689
488.636363636364,86.8505341495296,488.636363636364,86.8505341495296
494.318181818182,86.7920345657992,494.318181818182,86.7920345657992
500.0,86.7573335888786,500.0,86.7573335888786
505.681818181818,86.7243626488387,505.681818181818,86.7243626488387
511.363636363636,86.6838802333426,511.363636363636,86.6838802333426
517.045454545455,86.6258120997463,517.045454545455,86.6258120997463
522.727272727273,86.5722328154941,522.727272727273,86.5722328154941
528.409090909091,86.537264945431,528.409090909091,86.537264945431
534.090909090909,86.5122665566476,534.090909090909,86.5122665566476
539.772727272727,86.4748259853053,539.772727272727,86.4748259853053
545.454545454545,86.4253018228264,545.454545454545,86.4253018228264
551.136363636364,86.363406186024,551.136363636364,86.363406186024
556.818181818182,86.3044535705941,556.818181818182,86.3044535705941
